match id,bowler,bowler_id,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt
8752365,CP Wd,2173688.0,ENG:Right-hand bat:Left-arm medium-fast:,1.0,0.0,2,8,1,12,4.0,0,7.0,1,0,0,0,2021-07-09
8752365,DM St,2161599.0,AUS:Left-hand bat:Left-arm wrist-spin:,0.0,0.0,2,25,2,18,8.33,0,8.0,2,1,1,0,2021-07-09
8752365,MS Ce,4626236.0,ENG:Right-hand bat:Legbreak googly:,0.0,0.0,2,23,1,24,5.75,0,8.0,1,0,1,0,2021-07-09
8752365,SW Ce,7732892.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,24,4,18,8.0,0,7.0,2,1,0,0,2021-07-09
8752414,D Pn,2295642.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,5,2,6,5.0,0,3.0,0,0,0,0,2021-07-09
8752414,LJ Fr,2083157.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,29,0,12,14.5,0,3.0,2,2,3,0,2021-07-09
8752414,M Cr,4420828.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,19,0,12,9.5,0,2.0,3,0,0,0,2021-07-09
8752414,SR Pl,130437.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,7,1,12,3.5,0,5.0,0,0,0,0,2021-07-09
8752414,DM Bs,4527942.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,18,0,6,18.0,0,0.0,4,0,0,0,2021-07-09
8752414,JE Pn,3248783.0,ENG:Left-hand bat:Legbreak:,0.0,0.0,2,18,0,4,27.0,0,1.0,0,3,0,0,2021-07-09
8752414,MD Fr,4473573.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,11,0,6,11.0,0,1.0,0,1,1,0,2021-07-09
8752414,MJ We,5361166.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,16,0,6,16.0,0,2.0,3,0,2,0,2021-07-09
8752379,DJ Lb,4460070.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,27,2,24,6.75,0,8.0,1,0,0,0,2021-07-09
8752379,L Wd,4012203.0,ENG:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,22,1,24,5.5,0,10.0,2,0,0,0,2021-07-09
8752379,LJ Ht,4460056.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,22,3,18,7.33,0,9.0,3,0,0,1,2021-07-09
8752379,LP Ws,2450895.0,ENG:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,18,0,18,6.0,0,6.0,0,1,0,0,2021-07-09
8752379,SJ Ct,82228.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,10,1,12,5.0,0,2.0,0,0,0,0,2021-07-09
8752379,TW Hy,8055417.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,30,1,24,7.5,0,4.0,0,1,1,1,2021-07-09
8752379,BD Gr,4167946.0,NED:Right-hand bat:Right-arm fast:,0.0,0.0,2,12,0,6,12.0,0,0.0,2,0,0,0,2021-07-09
8752379,FJ Hh,8040136.0,ENG:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,2,20,1,24,5.0,0,9.0,0,0,0,0,2021-07-09
8752379,GG We,164604.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,31,0,16,11.62,0,3.0,0,3,0,0,2021-07-09
8752379,JJ Cb,2158869.0,ENG:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,8,0,6,8.0,0,1.0,1,0,0,0,2021-07-09
8752379,Md Ni,181404.0,AFG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,26,1,24,6.5,0,11.0,3,0,0,0,2021-07-09
8752379,TI Tr,3636821.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,14,0,6,14.0,0,1.0,3,0,0,0,2021-07-09
8752379,WD Pl,1858961.0,SA:Left-hand bat:Left-arm medium-fast:,0.0,0.0,2,28,0,12,14.0,0,2.0,3,1,1,1,2021-07-09
8752407,CJ Jn,2022957.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,30,3,24,7.5,0,10.0,2,1,2,0,2021-07-09
8752407,D We,1547993.0,NAM:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,28,2,24,7.0,0,6.0,3,0,0,0,2021-07-09
8752407,DW Rs,4411231.0,BER:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,22,0,12,11.0,0,3.0,2,1,1,0,2021-07-09
8752407,OE Rn,3694445.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,15,2,24,3.75,0,12.0,1,0,0,0,2021-07-09
8752407,RS Ba,74087.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,1,10,0,6,10.0,0,1.0,1,0,1,0,2021-07-09
8752407,WT Br,2083395.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,1,14,1,12,7.0,0,3.0,1,0,0,0,2021-07-09
8752407,AS Nr,4460154.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,19,2,21,5.43,0,11.0,1,1,0,0,2021-07-09
8752407,JS Nm,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,2,40,0,24,10.0,0,5.0,3,2,1,0,2021-07-09
8752407,JH Pm,7327410.0,ENG:Left-hand bat:Right-arm fast-medium:,0.0,0.0,2,39,0,18,13.0,0,3.0,6,1,0,0,2021-07-09
8752407,PI Wr,6364588.0,ENG:Left-hand bat:Left-arm medium:,0.0,0.0,2,4,0,6,4.0,0,2.0,0,0,0,0,2021-07-09
8752407,SJ Ck,5404440.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,26,0,18,8.67,0,7.0,5,0,0,0,2021-07-09
8752407,SR Hr,3030733.0,SA:Right-hand bat:Right-arm offbreak:,1.0,0.0,2,15,1,24,3.75,0,12.0,0,0,1,0,2021-07-09
8842112,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,1,36,0,24,9.0,0,7.0,1,2,1,0,2021-07-10
8842112,AC Ar,3535853.0,AUS:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,28,1,24,7.0,0,9.0,0,2,2,0,2021-07-10
8842112,DT Cn,34061.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,22,0,12,11.0,0,1.0,1,1,1,0,2021-07-10
8842112,JR Hd,2018001.0,AUS:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,39,1,24,9.75,0,9.0,3,2,0,1,2021-07-10
8842112,MA Sc,2181157.0,AUS:Left-hand bat:Left-arm fast:,0.0,0.0,1,49,0,24,12.25,0,9.0,2,5,0,1,2021-07-10
8842112,MR Mh,1907163.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,1,18,1,12,9.0,0,5.0,1,1,2,0,2021-07-10
8842112,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,2,22,1,18,7.33,0,7.0,1,1,2,0,2021-07-10
8842112,CH Ge,363173.0,WI:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,1,1,2,3.0,0,1.0,0,0,0,0,2021-07-10
8842112,DJ Bo,360086.0,WI:Right-hand bat:Right-arm medium:,0.0,0.0,2,29,1,18,9.67,0,1.0,2,0,2,0,2021-07-10
8842112,FA An,4690104.0,WI:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,22,0,24,5.5,0,7.0,1,0,0,0,2021-07-10
8842112,FH Es,362487.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,2,8,1,11,4.36,0,5.0,0,0,1,0,2021-07-10
8842112,HR Wh,3102854.0,WI:Left-hand bat:Legbreak googly:,0.0,0.0,2,29,3,24,7.25,0,8.0,2,1,1,0,2021-07-10
8842112,LP Ss,371825.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,1,0,1,6.0,0,0.0,0,0,0,0,2021-07-10
8842112,SS Cl,3468870.0,WI:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,22,2,18,7.33,0,9.0,3,0,4,0,2021-07-10
8842119,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,1,29,0,18,9.67,0,5.0,2,1,2,0,2021-07-12
8842119,CH Ge,363173.0,WI:Left-hand bat:Right-arm offbreak:,0.0,0.0,1,9,0,6,9.0,0,1.0,1,0,0,0,2021-07-12
8842119,DJ Bo,360086.0,WI:Right-hand bat:Right-arm medium:,0.0,0.0,1,17,1,18,5.67,0,7.0,0,1,1,0,2021-07-12
8842119,FA An,4690104.0,WI:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,26,1,24,6.5,0,9.0,3,0,0,0,2021-07-12
8842119,HR Wh,3102854.0,WI:Left-hand bat:Legbreak googly:,0.0,0.0,1,18,2,24,4.5,0,10.0,1,0,0,0,2021-07-12
8842119,OC My,6347494.0,WI:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,9,1,6,9.0,0,1.0,1,0,1,0,2021-07-12
8842119,SS Cl,3468870.0,WI:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,32,0,24,8.0,0,9.0,3,0,3,0,2021-07-12
8842119,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,2,34,0,18,11.33,0,8.0,1,4,1,0,2021-07-12
8842119,JR Hd,2018001.0,AUS:Left-hand bat:Right-arm fast-medium:,0.0,0.0,2,33,0,18,11.0,0,6.0,5,1,0,0,2021-07-12
8842119,MA Sc,2181157.0,AUS:Left-hand bat:Left-arm fast:,0.0,0.0,2,15,1,24,3.75,0,17.0,2,0,1,0,2021-07-12
8842119,MR Mh,1907163.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,2,8,0,6,8.0,0,3.0,0,1,0,0,2021-07-12
8842119,RP Mh,6732004.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,2,48,3,23,12.52,0,10.0,5,3,3,1,2021-07-12
8842126,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,1,25,1,18,8.33,0,7.0,1,1,4,0,2021-07-14
8842126,AJ Hn,3715697.0,WI:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,24,0,12,12.0,0,5.0,2,2,1,0,2021-07-14
8842126,FA An,4690104.0,WI:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,31,1,24,7.75,0,10.0,2,2,0,0,2021-07-14
8842126,HR Wh,3102854.0,WI:Left-hand bat:Legbreak googly:,0.0,0.0,1,27,3,24,6.75,0,8.0,2,1,0,0,2021-07-14
8842126,LP Ss,371825.0,WI:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,16,0,6,16.0,0,1.0,2,1,0,0,2021-07-14
8842126,O Ts,6401982.0,WI:Left-hand bat:Right-arm fast:,0.0,0.0,1,31,1,12,15.5,0,5.0,3,2,1,2,2021-07-14
8842126,SS Cl,3468870.0,WI:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,31,0,24,7.75,0,8.0,2,1,2,0,2021-07-14
8842126,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,2,20,2,24,5.0,0,13.0,1,1,0,0,2021-07-14
8842126,DT Cn,34061.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,23,0,6,23.0,0,1.0,2,2,2,0,2021-07-14
8842126,JP Bf,1907352.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,24,0,18,8.0,0,7.0,2,1,0,1,2021-07-14
8842126,MA Sc,2181157.0,AUS:Left-hand bat:Left-arm fast:,0.0,0.0,2,37,0,24,9.25,0,13.0,6,1,1,0,2021-07-14
8842126,MR Mh,1907163.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,2,24,3,24,6.0,0,13.0,2,1,1,0,2021-07-14
8842126,RP Mh,6732004.0,AUS:Right-hand bat:Right-arm fast:,0.0,0.0,2,57,1,24,14.25,0,8.0,5,5,1,0,2021-07-14
8676793,DJ Wy,2157770.0,ENG:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,39,1,24,9.75,0,8.0,4,1,2,0,2021-07-16
8676793,L Gy,2535420.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,25,1,12,12.5,0,2.0,3,1,0,0,2021-07-16
8676793,LS Le,2827327.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,24,0,12,12.0,0,2.0,4,0,0,0,2021-07-16
8676793,MW Pn,4575878.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,1,47,0,24,11.75,0,2.0,2,3,0,0,2021-07-16
8676793,S Md,4507208.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,46,1,24,11.5,0,5.0,3,3,1,0,2021-07-16
8676793,TK Cn,3851658.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,47,2,24,11.75,0,10.0,4,4,0,0,2021-07-16
8676793,Hs Rf,8131255.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,2,44,1,24,11.0,0,7.0,3,3,1,0,2021-07-16
8676793,Id Wm,1594319.0,PAK:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,46,1,24,11.5,0,6.0,2,4,0,0,2021-07-16
8676793,Md Hn,8106713.0,PAK:Right-hand bat:Right-arm fast:,0.0,0.0,2,28,1,24,7.0,0,8.0,3,0,1,0,2021-07-16
8676793,Sb Kn,6460614.0,PAK:Right-hand bat:Legbreak:,0.0,0.0,2,52,3,24,13.0,0,8.0,1,6,2,0,2021-07-16
8676793,Sn Sh Ai,7507303.0,PAK:Left-hand bat:Left-arm fast:,0.0,0.0,2,30,3,20,9.0,1,11.0,2,2,1,0,2021-07-16
8752477,AM Ly,3643870.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,20,1,24,5.0,0,11.0,2,0,0,0,2021-07-16
8752477,BM Me,7651657.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,15,0,6,15.0,0,1.0,0,2,0,0,2021-07-16
8752477,CF Pn,5528116.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,36,1,24,9.0,0,6.0,6,0,0,0,2021-07-16
8752477,CN An,2658431.0,NED:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,35,3,24,8.75,0,7.0,4,1,0,0,2021-07-16
8752477,GT Gs,3602297.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,33,2,14,14.14,0,4.0,2,2,2,0,2021-07-16
8752477,Nq,5554142.0,AFG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,33,3,24,8.25,0,10.0,6,0,0,0,2021-07-16
8752477,CG Hn,6019306.0,ENG:Right-hand bat:Legbreak googly:,0.0,0.0,2,21,2,24,5.25,0,7.0,1,0,0,0,2021-07-16
8752477,D Pn,2295642.0,SA:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,23,1,12,11.5,0,4.0,2,1,2,0,2021-07-16
8752477,M Cr,4420828.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,39,1,24,9.75,0,7.0,5,1,1,0,2021-07-16
8752477,SJ My,125915.0,ENG:Right-hand bat:Right-arm medium:,1.0,0.0,2,33,3,24,8.25,0,8.0,3,1,0,0,2021-07-16
8752477,SR Pl,130437.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,32,0,24,8.0,0,8.0,3,1,0,0,2021-07-16
8752477,ZJ Cl,6060844.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,23,1,10,13.8,0,2.0,3,1,0,0,2021-07-16
8889516,BA Ce,4174932.0,ENG:Right-hand bat:Right-arm fast:,0.0,0.0,1,31,0,18,10.33,0,4.0,5,0,1,0,2021-07-16
8889516,BA Re,3218340.0,ENG:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,38,1,24,9.5,0,4.0,3,0,0,0,2021-07-16
8889516,L Ts,6402374.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,46,0,24,11.5,0,5.0,3,3,1,0,2021-07-16
8889516,MJ Ps,7194480.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,38,2,24,9.5,0,9.0,2,2,1,1,2021-07-16
8889516,PA vn Mn,2436776.0,NED:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,15,0,6,15.0,0,1.0,2,0,0,1,2021-07-16
8889516,SG Bk,2173646.0,ENG:Left-hand bat:Legbreak:,0.0,0.0,1,30,2,24,7.5,0,5.0,0,2,0,0,2021-07-16
8889516,DJ Lb,4460070.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,34,0,18,11.33,0,1.0,1,1,0,0,2021-07-16
8889516,L Wd,4012203.0,ENG:Left-hand bat:Left-arm fast-medium:,0.0,0.0,2,38,2,24,9.5,0,7.0,5,0,1,0,2021-07-16
8889516,LJ Ht,4460056.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,26,0,12,13.0,0,2.0,2,1,1,0,2021-07-16
8889516,LP Ws,2450895.0,ENG:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,32,0,24,8.0,0,7.0,2,1,0,0,2021-07-16
8889516,RP Js,4425224.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,2,10,0,6,10.0,0,0.0,0,0,1,0,2021-07-16
8889516,SJ Ct,82228.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,17,1,12,8.5,0,1.0,0,1,0,0,2021-07-16
8889516,TW Hy,8055417.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,35,2,24,8.75,0,4.0,4,0,0,0,2021-07-16
8752421,AS Nr,4460154.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,30,2,24,7.5,0,11.0,2,2,0,0,2021-07-16
8752421,DW Le,4489974.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,13,0,6,13.0,0,2.0,3,0,0,0,2021-07-16
8752421,JS Nm,2486896.0,NZ:Left-hand bat:Right-arm medium-fast:,0.0,0.0,1,15,0,12,7.5,0,3.0,1,0,1,0,2021-07-16
8752421,PI Wr,6364588.0,ENG:Left-hand bat:Left-arm medium:,0.0,0.0,1,10,0,6,10.0,0,1.0,0,1,0,0,2021-07-16
8752421,S Sr,4873014.0,NED:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,41,1,24,10.25,0,5.0,4,1,0,1,2021-07-16
8752421,SJ Ck,5404440.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,34,3,24,8.5,0,10.0,3,2,0,0,2021-07-16
8752421,SR Hr,3030733.0,SA:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,26,2,24,6.5,0,6.0,2,0,0,0,2021-07-16
8752421,BJ Wl,5652758.0,SCOT:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,21,2,14,9.0,1,4.0,3,0,1,0,2021-07-16
8752421,CP Wd,2173688.0,ENG:Right-hand bat:Left-arm medium-fast:,0.0,0.0,2,34,2,24,8.5,0,6.0,3,1,1,0,2021-07-16
8752421,DM St,2161599.0,AUS:Left-hand bat:Left-arm wrist-spin:,0.0,0.0,2,11,1,12,5.5,0,4.0,0,0,0,0,2021-07-16
8752421,LA Dn,1482998.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,25,1,24,6.25,0,6.0,1,0,0,0,2021-07-16
8752421,MS Ce,4626236.0,ENG:Right-hand bat:Legbreak googly:,0.0,0.0,2,35,2,24,8.75,0,8.0,0,3,0,0,2021-07-16
8752421,SW Ce,7732892.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,19,1,18,6.33,0,8.0,1,1,0,0,2021-07-16
8752428,BJ Wl,5652758.0,SCOT:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,30,1,24,7.5,0,8.0,3,0,2,0,2021-07-16
8752428,C de Ge,387778.0,NZ:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,15,0,6,15.0,0,0.0,3,0,0,0,2021-07-16
8752428,DM St,2161599.0,AUS:Left-hand bat:Left-arm wrist-spin:,0.0,0.0,1,32,1,18,10.67,0,4.0,2,2,1,0,2021-07-16
8752428,LA Dn,1482998.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,1,15,2,24,3.75,0,13.0,1,0,0,0,2021-07-16
8752428,MS Ce,4626236.0,ENG:Right-hand bat:Legbreak googly:,0.0,0.0,1,34,0,24,8.5,0,7.0,3,1,0,0,2021-07-16
8752428,SW Ce,7732892.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,54,2,24,13.5,0,6.0,7,3,0,0,2021-07-16
8752428,D We,1547993.0,NAM:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,8,0,6,8.0,0,4.0,2,0,0,0,2021-07-16
8752428,DW Rs,4411231.0,BER:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,2,26,0,12,13.0,0,3.0,2,2,0,0,2021-07-16
8752428,ME Cn,1504831.0,AUS:Left-hand bat:Right-arm medium-fast:,0.0,0.0,2,26,0,18,8.67,0,6.0,4,0,0,0,2021-07-16
8752428,OE Rn,3694445.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,40,1,20,12.0,0,6.0,5,2,0,0,2021-07-16
8752428,RS Ba,74087.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,2,6,0,6,6.0,0,0.0,0,0,0,0,2021-07-16
8752428,Rd Kn,5554254.0,AFG:Right-hand bat:Legbreak googly:,0.0,0.0,2,41,0,24,10.25,0,9.0,6,1,1,0,2021-07-16
8752428,WT Br,2083395.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,2,20,2,18,6.67,0,5.0,1,0,0,0,2021-07-16
8842133,A Za,2656541.0,AUS:Right-hand bat:Legbreak googly:,0.0,0.0,1,30,2,24,7.5,0,10.0,2,2,0,0,2021-07-16
8842133,AJ Te,3216569.0,AUS:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,37,3,24,9.25,0,11.0,1,3,5,0,2021-07-16
8842133,JP Bf,1907352.0,AUS:Right-hand bat:Left-arm fast-medium:,0.0,0.0,1,46,0,18,15.33,0,7.0,2,5,1,2,2021-07-16
8842133,JR Hd,2018001.0,AUS:Left-hand bat:Right-arm fast-medium:,0.0,0.0,1,32,0,24,8.0,0,9.0,3,1,0,1,2021-07-16
8842133,MJ Sn,4132295.0,AUS:Right-hand bat:Legbreak:,0.0,0.0,1,41,1,18,13.67,0,9.0,1,5,3,0,2021-07-16
8842133,MR Mh,1907163.0,AUS:Right-hand bat:Right-arm medium:,0.0,0.0,1,12,2,12,6.0,0,6.0,0,1,1,0,2021-07-16
8842133,AD Rl,1934099.0,WI:Right-hand bat:Right-arm fast:,0.0,0.0,2,43,3,24,10.75,0,7.0,5,2,0,0,2021-07-16
8842133,CH Ge,363173.0,WI:Left-hand bat:Right-arm offbreak:,0.0,0.0,2,9,0,18,3.0,0,9.0,0,0,0,0,2021-07-16
8842133,FA An,4690104.0,WI:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,29,0,18,9.67,0,5.0,5,0,0,0,2021-07-16
8842133,HR Wh,3102854.0,WI:Left-hand bat:Legbreak googly:,0.0,0.0,2,43,1,24,10.75,0,7.0,3,2,2,0,2021-07-16
8842133,O Ts,6401982.0,WI:Left-hand bat:Right-arm fast:,0.0,0.0,2,28,0,12,14.0,0,4.0,5,1,0,0,2021-07-16
8842133,SS Cl,3468870.0,WI:Right-hand bat:Left-arm fast-medium:,0.0,0.0,2,28,3,24,7.0,0,16.0,2,0,7,0,2021-07-16
8752435,AP An,7276380.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,37,4,24,9.25,0,8.0,5,0,3,0,2021-07-16
8752435,C Mr,5652828.0,SA:Right-hand bat:Right-arm fast:,0.0,0.0,1,9,0,6,9.0,0,3.0,2,0,0,0,2021-07-16
8752435,D My,6646940.0,ENG:Left-hand bat:Slow left-arm orthodox:,0.0,0.0,1,27,2,24,6.75,0,7.0,3,0,0,0,2021-07-16
8752435,GJ By,63307.0,ENG:Right-hand bat:Right-arm offbreak:,1.0,0.0,1,21,2,24,5.25,0,11.0,1,1,0,0,2021-07-16
8752435,J Ck,2111549.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,36,0,18,12.0,0,2.0,4,1,2,0,2021-07-16
8752435,R Ce,82081.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,19,0,12,9.5,0,1.0,1,1,0,0,2021-07-16
8752435,WG Js,6282856.0,ENG:Right-hand bat:Right-arm offbreak:,0.0,0.0,1,23,0,12,11.5,0,3.0,1,2,0,0,2021-07-16
8752435,BC Hl,1482249.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,2,26,1,24,6.5,0,6.0,1,1,0,0,2021-07-16
8752435,DJ Wl,3901099.0,AUS:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,36,0,24,9.0,0,10.0,4,2,0,0,2021-07-16
8752435,GD Ps,5764576.0,NZ:Right-hand bat:Right-arm offbreak:,0.0,0.0,2,23,0,12,11.5,0,3.0,1,2,1,0,2021-07-16
8752435,GB St,3687879.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,5,0,2,15.0,0,0.0,1,0,0,0,2021-07-16
8752435,J Sw,3973528.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,27,1,18,9.0,0,7.0,4,0,1,1,2021-07-16
8752435,RF Hs,4005406.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,2,34,1,18,11.33,0,5.0,3,2,1,0,2021-07-16
8752435,TJ Sh,1707628.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,22,0,12,11.0,0,2.0,4,0,0,0,2021-07-16
8752442,BJ Ds,4756982.0,AUS:Left-hand bat:Left-arm fast-medium:,0.0,0.0,1,51,1,24,12.75,0,5.0,6,2,3,0,2021-07-16
8752442,BL Da,3298427.0,ENG:Right-hand bat:Legbreak:,0.0,0.0,1,23,1,24,5.75,0,6.0,1,0,0,0,2021-07-16
8752442,CJ Ms,3660299.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,29,0,18,9.67,0,5.0,3,1,0,0,2021-07-16
8752442,DH Ml,125803.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,1,7,0,6,7.0,0,0.0,0,0,0,0,2021-07-16
8752442,DY Pn,7661996.0,ENG:Right-hand bat:Right-arm medium-fast:,0.0,0.0,1,11,2,12,5.5,0,5.0,1,0,0,0,2021-07-16
8752442,EG Bd,4051396.0,ENG:Right-hand bat:Right-arm fast-medium:,0.0,0.0,1,22,1,12,11.0,0,3.0,1,2,0,0,2021-07-16
8752442,IS Si,3913475.0,NZ:Right-hand bat:Legbreak:,0.0,0.0,1,24,0,24,6.0,0,7.0,0,1,0,0,2021-07-16
8752442,CN Ms,2855138.0,ENG:Right-hand bat:Right-arm medium:,0.0,0.0,2,27,2,24,6.75,0,7.0,0,1,2,0,2021-07-16
8752442,CR Be,3200756.0,WI:Right-hand bat:Right-arm fast-medium:,0.0,0.0,2,39,0,24,9.75,0,6.0,2,2,0,0,2021-07-16
8752442,DR Bs,2170762.0,ENG:Right-hand bat:Slow left-arm orthodox:,0.0,0.0,2,18,2,24,4.5,0,8.0,0,0,0,0,2021-07-16
8752442,JB Lt,3245689.0,ENG:Right-hand bat:Left-arm wrist-spin:,0.0,0.0,2,35,1,24,8.75,0,5.0,3,0,0,0,2021-07-16
